"id","code","name","definition","level","comments","parent_ids/id","source_id/id","system"
hc_base.subs_code_259479009_hc_vs_substance_code,"259479009","Long chain hydroxyacyl coenzyme A dehydrogenase","Long chain hydroxyacyl coenzyme A dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_88689003_hc_vs_substance_code,"88689003","Long-chain-alcohol dehydrogenase","Long-chain-alcohol dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_112010009_hc_vs_substance_code,"112010009","Long-chain-aldehyde dehydrogenase","Long-chain-aldehyde dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_34659004_hc_vs_substance_code,"34659004","Lysine dehydrogenase","Lysine dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_5813001_hc_vs_substance_code,"5813001","Malate dehydrogenase","Malate dehydrogenase (substance)",7,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_60344001_hc_vs_substance_code,"60344001","Malonate-semialdehyde dehydrogenase","Malonate-semialdehyde dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_58441006_hc_vs_substance_code,"58441006","Mannitol dehydrogenase","Mannitol dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_70198008_hc_vs_substance_code,"70198008","Mannitol-1-phosphate dehydrogenase","Mannitol-1-phosphate dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_17730006_hc_vs_substance_code,"17730006","Mannuronate reductase","Mannuronate reductase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_52740000_hc_vs_substance_code,"52740000","meso-Tartrate dehydrogenase","meso-Tartrate dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_79625008_hc_vs_substance_code,"79625008","Methylenetetrahydrofolate dehydrogenase (NAD^+^)","Methylenetetrahydrofolate dehydrogenase (nicotinamide adenine dinucleotide ^+^) (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_69814000_hc_vs_substance_code,"69814000","Methylenetetrahydrofolate dehydrogenase (NADP^+^)","Methylenetetrahydrofolate dehydrogenase (nicotinamide adenine dinucleotide phosphate ^+^) (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_12426001_hc_vs_substance_code,"12426001","Methylglutamate dehydrogenase","Methylglutamate dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_112014000_hc_vs_substance_code,"112014000","N-Methylalanine dehydrogenase","N-Methylalanine dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_48095002_hc_vs_substance_code,"48095002","Nicotinate dehydrogenase","Nicotinate dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_29842002_hc_vs_substance_code,"29842002","Nicotine dehydrogenase","Nicotine dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_34793007_hc_vs_substance_code,"34793007","Octanol dehydrogenase","Octanol dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_112011008_hc_vs_substance_code,"112011008","Oxoglutarate dehydrogenase (lipoamide)","Oxoglutarate dehydrogenase (lipoamide) (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_29900000_hc_vs_substance_code,"29900000","Pantoate dehydrogenase","Pantoate dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_13305006_hc_vs_substance_code,"13305006","Perillyl-alcohol dehydrogenase","Perillyl-alcohol dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_49702009_hc_vs_substance_code,"49702009","Phenylacetaldehyde dehydrogenase","Phenylacetaldehyde dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_30109002_hc_vs_substance_code,"30109002","Phosphogluconate dehydrogenase","Phosphogluconate dehydrogenase (decarboxylating) (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_16729006_hc_vs_substance_code,"16729006","Phosphogluconate dehydrogenase (decarboxylating)","Phosphogluconate dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_33566000_hc_vs_substance_code,"33566000","Phosphoglycerate dehydrogenase","Phosphoglycerate dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_16270009_hc_vs_substance_code,"16270009","Prephenate dehydrogenase","Prephenate dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_30734007_hc_vs_substance_code,"30734007","Proline dehydrogenase","Proline dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_112003003_hc_vs_substance_code,"112003003","Propanediol-phosphate dehydrogenase","Propanediol-phosphate dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_18622001_hc_vs_substance_code,"18622001","Pyridoxal dehydrogenase","Pyridoxal dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_963005_hc_vs_substance_code,"963005","Pyridoxine 4-dehydrogenase","Pyridoxine 4-dehydrogenase (substance)",7,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_66043008_hc_vs_substance_code,"66043008","Pyruvate dehydrogenase (cytochrome)","Pyruvate dehydrogenase (cytochrome) (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_56702000_hc_vs_substance_code,"56702000","Pyruvate dehydrogenase (lipoamide)","Pyruvate dehydrogenase (lipoamide) (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_62167001_hc_vs_substance_code,"62167001","Quinate dehydrogenase","Quinate dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_51824007_hc_vs_substance_code,"51824007","NADH dehydrogenase","Reduced nicotinamide adenine dinucleotide dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_40879004_hc_vs_substance_code,"40879004","NADH dehydrogenase (ubiquinon)","Reduced nicotinamide adenine dinucleotide dehydrogenase (ubiquinon) (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_27610002_hc_vs_substance_code,"27610002","NADPH dehydrogenase","Reduced nicotinamide adenine dinucleotide phosphate dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_86878003_hc_vs_substance_code,"86878003","Retinal dehydrogenase","Retinal dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_64806009_hc_vs_substance_code,"64806009","Retinol dehydrogenase","Retinol dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_61467006_hc_vs_substance_code,"61467006","Ribitol dehydrogenase","Ribitol dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_16202002_hc_vs_substance_code,"16202002","Ribitol-5-phosphate dehydrogenase","Ribitol-5-phosphate dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_26258006_hc_vs_substance_code,"26258006","Sarcosine dehydrogenase","Sarcosine dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_56523008_hc_vs_substance_code,"56523008","Sequoyitol dehydrogenase","Sequoyitol dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_60418000_hc_vs_substance_code,"60418000","Serine dehydrogenase","Serine dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_25234001_hc_vs_substance_code,"25234001","Shikimate dehydrogenase","Shikimate dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_85482002_hc_vs_substance_code,"85482002","Sorbitol-6-phosphate dehydrogenase","Sorbitol-6-phosphate dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_48282004_hc_vs_substance_code,"48282004","Sorbose dehydrogenase","Sorbose dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_78346001_hc_vs_substance_code,"78346001","Spermidine dehydrogenase","Spermidine dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_49543007_hc_vs_substance_code,"49543007","Succinate dehydrogenase","Succinate dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_14976009_hc_vs_substance_code,"14976009","Succinate-semialdehyde dehydrogenase","Succinate-semialdehyde dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_28356000_hc_vs_substance_code,"28356000","Sulfite dehydrogenase","Sulfite dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_90960002_hc_vs_substance_code,"90960002","Tartrate dehydrogenase","Tartrate dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_40942003_hc_vs_substance_code,"40942003","Taurine dehydrogenase","Taurine dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_62301006_hc_vs_substance_code,"62301006","Thiamin oxidase","Thiamin oxidase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_13134008_hc_vs_substance_code,"13134008","trans-1,2-Dihydrobenzene-1,2-diol dehydrogenase","trans-1,2-Dihydrobenzene-1,2-diol dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_32830001_hc_vs_substance_code,"32830001","trans-Acenaphthene-1,2-diol dehydrogenase","trans-Acenaphthene-1,2-diol dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_18633003_hc_vs_substance_code,"18633003","Trimethylamine dehydrogenase","Trimethylamine dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_22018004_hc_vs_substance_code,"22018004","Tropine dehydrogenase","Tropine dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_34302005_hc_vs_substance_code,"34302005","Uracil dehydrogenase","Uracil dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_21438009_hc_vs_substance_code,"21438009","Ureidoglycolate dehydrogenase","Ureidoglycolate dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_23847001_hc_vs_substance_code,"23847001","UDPglucose dehydrogenase","Uridine diphosphate glucose dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_30395009_hc_vs_substance_code,"30395009","UDP-N-acetylglucosamine dehydrogenase","Uridine diphosphate-N-acetylglucosamine dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_71032002_hc_vs_substance_code,"71032002","UDP-N-acetylmuramate dehydrogenase","Uridine diphosphate-N-acetylmuramate dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_60976004_hc_vs_substance_code,"60976004","w-Hydroxydecanoate dehydrogenase","w-Hydroxydecanoate dehydrogenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_3776006_hc_vs_substance_code,"3776006","Xanthine dehydrogenase","Xanthine dehydrogenase (substance)",7,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_6469006_hc_vs_substance_code,"6469006","delta^1^-Piperideine-2-carboxylate reductase","delta^1^-Piperideine-2-carboxylate reductase (substance)",6,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_130079004_hc_vs_substance_code,"130079004","Deoxyhypusine monooxygenase","Deoxyhypusine monooxygenase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_7280004_hc_vs_substance_code,"7280004","dTDP4-dehydrorhamnose reductase","Deoxythymidine diphosphate-4-dehydrorhamnose reductase (substance)",6,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_130004008_hc_vs_substance_code,"130004008","Diarylpropane peroxidase","Diarylpropane peroxidase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_129947008_hc_vs_substance_code,"129947008","Diethyl 2-methyl-3-oxosuccinate reductase","Diethyl 2-methyl-3-oxosuccinate reductase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_130177000_hc_vs_substance_code,"130177000","Diferric-transferrin reductase","Diferric-transferrin reductase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_130137008_hc_vs_substance_code,"130137008","Dihydrobenzophenanthridine oxidase","Dihydrobenzophenanthridine oxidase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_130172006_hc_vs_substance_code,"130172006","Dihydrochelirubine 12-monooxygenase","Dihydrochelirubine 12-monooxygenase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_84006004_hc_vs_substance_code,"84006004","Dihydrodipicolinate reductase","Dihydrodipicolinate reductase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_129937005_hc_vs_substance_code,"129937005","Dihydrokaempferol 4-reductase","Dihydrokaempferol 4-reductase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_130062005_hc_vs_substance_code,"130062005","Dihydrosanguinarine 10-monooxygenase","Dihydrosanguinarine 10-monooxygenase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_74868009_hc_vs_substance_code,"74868009","Dihydrouracil dehydrogenase (NADP^+^)","Dihydrouracil dehydrogenase (nicotinamide adenine dinucleotide ^+^) (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_15234000_hc_vs_substance_code,"15234000","Dihydrouracil dehydrogenase (NAD^+^)","Dihydrouracil dehydrogenase (nicotinamide adenine dinucleotide phosphate ^+^) (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_130114002_hc_vs_substance_code,"130114002","Dihydrouracil oxidase","Dihydrouracil oxidase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_74690007_hc_vs_substance_code,"74690007","Diiodophenylpyruvate reductase","Diiodophenylpyruvate reductase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_130140008_hc_vs_substance_code,"130140008","Dimethylamine dehydrogenase","Dimethylamine dehydrogenase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_130135000_hc_vs_substance_code,"130135000","Dimethylglycine oxidase","Dimethylglycine oxidase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_129924007_hc_vs_substance_code,"129924007","Dioxygenase","Dioxygenase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_56282004_hc_vs_substance_code,"56282004","2,3-Dihydroxybenzoate 2,3-dioxygenase","2,3-Dihydroxybenzoate 2,3-dioxygenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_8953001_hc_vs_substance_code,"8953001","2,3-Dihydroxyindole 2,3-dioxygenase","2,3-Dihydroxyindole 2,3-dioxygenase (substance)",7,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_31395003_hc_vs_substance_code,"31395003","3,4-Dihydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione 4,5-dioxygenase","3,4-Dihydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione 4,5-dioxygenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_72625007_hc_vs_substance_code,"72625007","3,4-Dihydroxyphenylacetate 2,3-dioxygenase","3,4-Dihydroxyphenylacetate 2,3-dioxygenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_35293003_hc_vs_substance_code,"35293003","3-Carboxyethylcatechol 2,3-dioxygenase","3-Carboxyethylcatechol 2,3-dioxygenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_75368007_hc_vs_substance_code,"75368007","4-Hydroxyphenylpyruvate dioxygenase","4-Hydroxyphenylpyruvate dioxygenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_57880005_hc_vs_substance_code,"57880005","Ascorbate 2,3-dioxygenase","Ascorbate 2,3-dioxygenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_61566000_hc_vs_substance_code,"61566000","Benzene 1,2-dioxygenase","Benzene 1,2-dioxygenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_130027000_hc_vs_substance_code,"130027000","Benzoate 1,2-dioxygenase","Benzoate 1,2-dioxygenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_7008002_hc_vs_substance_code,"7008002","beta-Carotene 15,15'-dioxygenase","beta-Carotene 15,15'-dioxygenase (substance)",7,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_89336001_hc_vs_substance_code,"89336001","Caffeate 3,4-dioxygenase","Caffeate 3,4-dioxygenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_16045004_hc_vs_substance_code,"16045004","Catechol 2,3-dioxygenase","Catechol 2,3-dioxygenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_87901004_hc_vs_substance_code,"87901004","Catechol l,2 dioxygenase","Catechol l,2 dioxygenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_82787002_hc_vs_substance_code,"82787002","Chloridazon-catechol dioxygenase","Chloridazon-catechol dioxygenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_31039003_hc_vs_substance_code,"31039003","Cysteamine dioxygenase","Cysteamine dioxygenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_12714007_hc_vs_substance_code,"12714007","Cysteine dioxygenase","Cysteine dioxygenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_36856006_hc_vs_substance_code,"36856006","Flavanone 3-dioxygenase","Flavanone 3-dioxygenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_13919003_hc_vs_substance_code,"13919003","Indole 2,3-dioxygenase","Indole 2,3-dioxygenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_58046006_hc_vs_substance_code,"58046006","gamma-Butyrobetaine, 2-oxoglutarate dioxygenase","gamma-Butyrobetaine, 2-oxoglutarate dioxygenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_54428003_hc_vs_substance_code,"54428003","Peptide-tryptophan 2,3-dioxygenase","Peptide-tryptophan 2,3-dioxygenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_8340009_hc_vs_substance_code,"8340009","Procollagen-lysine,2-oxoglutarate 5-dioxygenase","Procollagen-lysine,2-oxoglutarate 5-dioxygenase (substance)",7,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_54158002_hc_vs_substance_code,"54158002","Procollagen-proline,2-oxoglutarate 3-dioxygenase","Procollagen-proline,2-oxoglutarate 3-dioxygenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_79415006_hc_vs_substance_code,"79415006","Procollagen-proline,2-oxoglutarate 4-dioxygenase","Procollagen-proline,2-oxoglutarate 4-dioxygenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_74027004_hc_vs_substance_code,"74027004","Protocatechuate 4,5-dioxygenase","Protocatechuate 4,5-dioxygenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_26930009_hc_vs_substance_code,"26930009","Quercetin 2,3-dioxygenase","Quercetin 2,3-dioxygenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_70565009_hc_vs_substance_code,"70565009","Sulfur dioxygenase","Sulfur dioxygenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_84147003_hc_vs_substance_code,"84147003","Thymidine,2-oxoglutarate dioxygenase","Thymidine,2-oxoglutarate dioxygenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_44753007_hc_vs_substance_code,"44753007","Thymine,2-oxoglutarate dioxygenase","Thymine,2-oxoglutarate dioxygenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_69606009_hc_vs_substance_code,"69606009","Trimethyllysine,2-oxoglutarate dioxygenase","Trimethyllysine,2-oxoglutarate dioxygenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_10931002_hc_vs_substance_code,"10931002","Tryptophan 2'-dioxygenase","Tryptophan 2'-dioxygenase (substance)",7,,"base.snomed","http://snomed.info"
hc_base.subs_code_36197002_hc_vs_substance_code,"36197002","Ecdysone 20-monooxygenase","Ecdysone 20-monooxygenase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_130194003_hc_vs_substance_code,"130194003","Enoyl-acyl-carrier protein] reductase (NADPH, A-specific)","Enoyl-[acyl-carrier protein] reductase (reduced nicotinamide adenine dinucleotide phosphate, A-specific) (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_17644008_hc_vs_substance_code,"17644008","Enoyl-acyl-carrier-protein] reductase (NADH)","Enoyl-[acyl-carrier-protein] reductase (reduced nicotinamide adenine dinucleotide) (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_130218009_hc_vs_substance_code,"130218009","Enzyme-thiol transhydrogenase (oxidized-glutathione)","Enzyme-thiol transhydrogenase (oxidized-glutathione) (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_83701005_hc_vs_substance_code,"83701005","Erythrulose reductase","Erythrulose reductase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_55657003_hc_vs_substance_code,"55657003","Estradiol 17alpha-dehydrogenase","Estradiol 17alpha-dehydrogenase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_129934003_hc_vs_substance_code,"129934003","Farnesol dehydrogenase","Farnesol dehydrogenase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_130214006_hc_vs_substance_code,"130214006","Ferredoxin--nitrate reductase","Ferredoxin--nitrate reductase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_112019005_hc_vs_substance_code,"112019005","Ferredoxin-NADP^+^ reductase","Ferredoxin-nicotinamide adenine dinucleotide ^+^ reductase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_64699007_hc_vs_substance_code,"64699007","Ferredoxin-NAD^+^ reductase","Ferredoxin-nicotinamide adenine dinucleotide phosphate ^+^ reductase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_58656006_hc_vs_substance_code,"58656006","Ferredoxin-nitrite reductase","Ferredoxin-nitrite reductase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_130212005_hc_vs_substance_code,"130212005","Ferric-chelate reductase","Ferric-chelate reductase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_129952003_hc_vs_substance_code,"129952003","Flavonone 4-reductase","Flavonone 4-reductase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_130096003_hc_vs_substance_code,"130096003","Formaldehyde dismutase","Formaldehyde dismutase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_15061009_hc_vs_substance_code,"15061009","Formate dehydrogenase (NADP^+^)","Formate dehydrogenase (cytochrome) (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_11968006_hc_vs_substance_code,"11968006","Formate dehydrogenase (cytochrome)","Formate dehydrogenase (cytochrome-c-553) (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_50106001_hc_vs_substance_code,"50106001","Formate dehydrogenase (cytochrome-c-553)","Formate dehydrogenase (nicotinamide adenine dinucleotide phosphate ^+^) (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_130097007_hc_vs_substance_code,"130097007","Formylmethanofuran dehydrogenase","Formylmethanofuran dehydrogenase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_210842005_hc_vs_substance_code,"210842005","Fructose 5-dehydrogenase","Fructose 5-dehydrogenase (nicotinamide adenine dinucleotide phosphate ^+^) (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_84348000_hc_vs_substance_code,"84348000","Fructose 5-dehydrogenase (NADP^+^)","Fructose 5-dehydrogenase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_88038004_hc_vs_substance_code,"88038004","Fructuronate reductase","Fructuronate reductase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_75274009_hc_vs_substance_code,"75274009","Fumarate reductase (NADH)","Fumarate reductase (reduced nicotinamide adenine dinucleotide) (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_129969001_hc_vs_substance_code,"129969001","Galactitol-1-phosphate 5-dehydrogenase","Galactitol-1-phosphate 5-dehydrogenase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_39576008_hc_vs_substance_code,"39576008","Galactose dehydrogenase (NADP^+^)","Galactose dehydrogenase (nicotinamide adenine dinucleotide phosphate ^+^) (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_130085006_hc_vs_substance_code,"130085006","Gamma-guanidinobutyraldehyde dehydrogenase","Gamma-guanidinobutyraldehyde dehydrogenase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_18164002_hc_vs_substance_code,"18164002","Gentisate 1,2-dioxygenase","Gentisate 1,2-dioxygenase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_130023001_hc_vs_substance_code,"130023001","Gibberellin 2-beta-dioxygenase","Gibberellin 2-beta-dioxygenase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_130025008_hc_vs_substance_code,"130025008","Gibberellin 3-beta-dioxygenase","Gibberellin 3-beta-dioxygenase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_130022006_hc_vs_substance_code,"130022006","Gibberellin-44 dioxygenase","Gibberellin-44 dioxygenase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_129933009_hc_vs_substance_code,"129933009","Gluconate 2-dehydrogenase","Gluconate 2-dehydrogenase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_33073000_hc_vs_substance_code,"33073000","Gluconate 5-dehydrogenase","Gluconate 5-dehydrogenase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_14996001_hc_vs_substance_code,"14996001","Glucose dehydrogenase (acceptor)","Glucose dehydrogenase (acceptor) (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_2462000_hc_vs_substance_code,"2462000","Glucose dehydrogenase (NADP^+^)","Glucose dehydrogenase (nicotinamide adenine dinucleotide phosphate ^+^) (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_23005001_hc_vs_substance_code,"23005001","Glucose dehydrogenase (NAD)","Glucose dehydrogenase (nicotinamide adenine dinucleotide) (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_59906009_hc_vs_substance_code,"59906009","Glucose dehydrogenase (pyrroloquinolinequinone)","Glucose dehydrogenase (pyrroloquinolinequinone) (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_129997007_hc_vs_substance_code,"129997007","Glucose--fructose oxidoreductase","Glucose--fructose oxidoreductase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_12937009_hc_vs_substance_code,"12937009","Glucoside 3-dehydrogenase","Glucoside 3-dehydrogenase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_67080009_hc_vs_substance_code,"67080009","Glucuronate reductase","Glucuronate reductase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_52610008_hc_vs_substance_code,"52610008","Glucuronolactone reductase","Glucuronolactone reductase (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_79245006_hc_vs_substance_code,"79245006","Glutamate synthase (ferredoxin)","Glutamate synthase (ferredoxin) (substance)",6,,"base.snomed","http://snomed.info"
hc_base.subs_code_58049004_hc_vs_substance_code,"58049004","Glutamate synthase (NADPH)","Glutamate synthase (reduced nicotinamide adenine dinucleotide phosphate) (substance)",6,,"base.snomed","http://snomed.info"
